track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,song_hotttnesss,year
TRAJQBF128F423C324,Gabinete Caligari,Caray!,-4.5279999999999996,74.884,1,4,0,183.87546,0.29987748827397781,0
TRAJQBX128F930166B,Marc Perrone,La marine,-9.6370000000000005,107.72799999999999,3,2,0,202.23955000000001,nan,0
TRAJQOH128F934D64B,Ancient Astronauts,Crescent Moon,-7.1109999999999998,136.04400000000001,4,9,0,330.57914,0.57292014794652313,2009
TRAJQXD128F428767D,Basic Channel,Radiance I,-17.879999999999999,71.415999999999997,5,11,1,811.23220000000003,0.46736563132813813,1994
TRAJODO12903CD7591,Shriekback,Running On The Rocks,-13.339,157.95599999999999,5,5,1,297.92608000000001,0.33470654906922059,1986
TRAJOER128F92F145A,At All Cost,These Nest Five Years,-3.5230000000000001,135.91399999999999,4,1,1,220.47301999999999,nan,0
TRAJOES128F4245ED3,Mississippi Mass Choir,It Came To Pass (Part II),-19.173999999999999,115.90600000000001,4,10,0,185.20770999999999,nan,0
TRAJOIH128F14B08F7,Utopia,Magic Dragon Theatre,-11.865,98.528000000000006,4,0,1,208.14322000000001,0.36727341580934564,0
TRAJOLQ128EF346088,The Ruby Suns,Function Of The Sun,-9.8759999999999994,42.524999999999999,4,0,1,70.895870000000002,0.50964096555180449,2005
TRAJONM128F92F543D,Schoolyard Heroes,I Want Your Soul For Christmas,-6.8399999999999999,131.83000000000001,4,2,0,277.96852999999999,0.0,0
TRAJOPD128F92FC400,Malkit Singh,Nach Ke VEkha Bhabhiyie,-8.2149999999999999,161.54300000000001,4,0,1,256.57423999999997,nan,0
TRAJOPH12903CE6732,Mannheim Steamroller,(Everybody's Waiting For) The Man With the Bag,-6.8940000000000001,154.69499999999999,4,7,1,149.89016000000001,nan,2008
TRAJOPN128F423BEC3,Wolfmother,Dimension,-4.5979999999999999,141.76900000000001,4,2,1,260.91057000000001,0.77612677555609655,2004
TRAJOUG128F4276434,John Tchicai,Faroe Cave Song,-26.699999999999999,149.005,1,4,1,89.886889999999994,0.0,0
TRAJOWK128F4263735,Suicidal Tendencies,It's Going Down,-5.9299999999999997,164.92500000000001,4,9,1,269.81832000000003,0.52037030428230213,1992
TRAJOYN128F9308712,Bert Kaempfert,Cha Cha Brasilia,-8.8170000000000002,122.155,4,0,1,154.06975,0.0,0
TRAJOZN128F92D688E,ColdWorld,Schmerzensschreie,-6.1639999999999997,134.83199999999999,4,2,0,344.68526000000003,nan,2008
TRAJAAV128F92DCF5F,Lonnie Brooks,Mama Talk To Your Daughter (take 2),-9.3919999999999995,138.386,1,0,1,156.21179000000001,nan,0
TRAJABU128F4239037,I Wayne,Grow Proper,-5.5869999999999997,67.605999999999995,5,6,1,244.32281,0.46492399418071773,2005
TRAJADN128EF3453AE,Roy Rogers,My Chickasay Girl,-15.913,101.19499999999999,3,9,0,146.07628,nan,0
TRAJAGW128EF3664E1,Jazzy B,Soorma,-7.1719999999999997,156.066,4,4,1,411.68934000000002,0.27077599894632748,2005
TRAJAHW128F429691D,Les Ogres De Barback,Flamme & co,-10.898999999999999,131.50899999999999,4,2,0,404.45341999999999,0.21204540548371908,2004
TRAJAPH128F4271357,Coffinberry,Welcome To Hell,-10.427,152.62799999999999,4,4,0,146.83383000000001,0.0,0
TRAJARM128F426379B,Janitor Joe,Boyfriend,-12.114000000000001,160.97900000000001,4,7,1,169.22076999999999,0.39200877147130697,1993
TRAJASJ128F1492899,Young-Holt Unlimited,We've Only Just Begun (LP Version),-10.095000000000001,156.298,4,2,1,266.05669,0.0,1971
TRAJATA128F4266FC5,Charlie Peacock,Night Won't Last Forever_ The (Kingdom Come Album Version),-9.6400000000000006,153.96799999999999,4,0,0,355.34321999999997,nan,1999
TRAJATQ128F92F6DC2,Brent Lamb,All The Difference In The World,-10.753,110.0,4,7,1,250.38321999999999,0.0,0
TRAJAVF12903CD4825,George Lopez,Memmer?... U Memmer!,-16.169,126.792,7,3,1,211.53914,nan,0
TRAJAXB128F92C65CD,Rokia Traoré,Koronoko,-9.7840000000000007,109.804,4,7,1,273.08363000000003,0.66352541014861854,2008
TRAJAYH128F427ADE6,Vodka Collins,See You Comin',-5.6539999999999999,143.095,4,5,1,220.52526,0.19224776120882836,0
TRAJAZP128F4290FF9,Mastodon,Megalodon,-7.6280000000000001,145.99700000000001,1,2,1,262.89587,0.6939969340810942,2004
TRAJAZS12903CE7594,Joe Rogan,Telepathy/Ted Haggard Got Cured of the Gay,-5.4749999999999996,134.11199999999999,3,1,1,179.51302000000001,0.35528553642308941,2010
TRAJAZY12903CDD671,Brenda Boykin,Be My Lover,-10.234999999999999,86.683999999999997,5,1,1,263.73178999999999,nan,2008
TRAJNBE128F4255C97,Thriller U,Memories,-12.42,89.674999999999997,4,7,1,226.32444000000001,nan,0
TRAJNCR12903CEBAA1,Alex,Cumpagno 'e cella,-11.813000000000001,98.974000000000004,4,2,0,298.52688999999998,nan,0
TRAJNFM128F42A625C,Rocio Jurado,Paloma Negra,-8.2379999999999995,168.268,3,3,1,245.68118000000001,nan,0
TRAJNFU128F4263469,Lennie Tristano,317 East 32nd,-18.202999999999999,89.867999999999995,4,7,1,557.68771000000004,nan,0
TRAJNIL12903D15541,Dead Kennedys,Kill the Poor,-10.132999999999999,108.977,1,2,1,184.94649000000001,nan,1980
TRAJNTJ12903CDB09A,R.L. Burnside,Over The Hill,-9.5839999999999996,95.560000000000002,4,11,1,257.35791,0.38647729125545938,1997
TRAJNUU12903CC8AC0,Twinkle Twinkle Little Rock Star,Jamming,-19.488,85.507999999999996,3,11,0,235.38892999999999,0.0,0
TRAJNWY128E078907F,Cut Copy,Future,-8.7750000000000004,119.562,4,11,0,312.08443999999997,0.859349894131751,2004
TRAJNWY128F1453771,Tim Wilson,Naked Enough,-6.9290000000000003,137.828,4,7,1,164.96280999999999,0.0,0
TRAJNXG12903CB474D,Salt The Wound,The Beginning,-8.9580000000000002,120.502,3,11,1,96.652609999999996,0.63529145986032032,2008
TRAJNYD128F9340A32,The Cars,Drive,-5.8109999999999999,111.319,1,6,1,234.50076999999999,0.83300624278070079,1984
TRAJNYU128E07856A5,Van Halen,Can't Stop Lovin' You (Remastered Album Version),-3.798,117.95399999999999,4,9,1,248.18893,0.6844825731512485,0
TRAJNZF12903CB22A9,De La Soul / MF Doom,Rock Co.Kane Flow,-3.6840000000000002,86.813000000000002,4,10,0,185.23383000000001,0.59894703859877085,2004
TRAJCBF128F931B8BF,Gov't Mule,Broke Down On The Brazos (Album),-5.8559999999999999,196.14099999999999,4,5,0,378.95791000000003,0.77657388291467,2009
TRAJCDQ128F92C2B40,Ray Conniff,Popsy,-9.5679999999999996,82.751999999999995,4,2,0,126.58893,0.0,0
TRAJCHY128EF349619,Sir Douglas Quintet,She's About A Mover,-11.08,85.200000000000003,4,4,1,193.59302,0.0,0
TRAJCIR128F146ABA7,Michelle Tumes,Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version),-9.1129999999999995,107.932,4,0,0,189.20444000000001,nan,0
TRAJCJT128F4269E0C,Major Lance,Come See,-9.3789999999999996,119.712,1,6,1,141.42649,0.46048484498641545,1963
TRAJCLY128F930F893,Bad Azz,Ghetto,-7.532,121.871,4,1,1,255.84280999999999,0.59175416059578445,2003
TRAJCOV128F92FDF3F,Kitty Wells,This White Circle,-17.876999999999999,105.732,4,6,1,172.48607999999999,nan,0
TRAJCVA128F426C51D,Defect & Quixotic,WristStraining Order,-5.1360000000000001,102.008,4,9,0,267.75465000000003,0.4359541449935655,2008
TRAJCVY128F425EE35,Mario Rosenstock,Radio Roy II,-7.0179999999999998,84.769000000000005,5,7,1,339.33015999999998,nan,0
TRAJCYW128F92EEC32,Rockin' Dopsie_ Jr.,Down at the Mardi Gras,-8.2650000000000006,104.44799999999999,4,7,1,205.71383,0.31356211424793418,0
TRAJCZE128E0785987,Static-X,Love Dump (Demo Version),-5.0510000000000002,129.97,1,1,1,268.06812000000002,0.71014365956067216,0
TRAJJBG128F148A7CA,The Panic Channel,Awake,-3.2290000000000001,147.97499999999999,4,9,1,227.99628000000001,0.53172209842130014,2006
TRAJJCI12903CE53D7,Chris Standring,Fat Tuesday,-9.3390000000000004,111.039,4,0,1,256.49587000000002,0.64209103763750086,2003
TRAJJIG128F1474EF0,El Gran Silencio,Recordar Es Vivir,-6.5700000000000003,115.005,4,3,1,249.25995,0.31956598688286503,0
TRAJJMB128F426BF4E,Ismael Dueñas,You do something to me,-17.495000000000001,100.27500000000001,4,5,0,537.25995,0.0,0
TRAJJMN128F9321946,The Galactic Heroes,Cherokee,-10.33,187.32300000000001,1,9,1,120.86812,0.28848164265602888,2000
TRAJJNB128F42A0A4F,FU-Schnickens,Heavenly Father,-9.7159999999999993,102.739,4,11,0,276.94974999999999,0.60680729284129853,1992
TRAJJON128F426EB30,Sonny Terry & Brownie McGhee,Try Me One More Time,-18.526,108.188,1,10,1,182.69995,0.0,0
TRAJJPB128F1456D6A,Bad Azz,When You See Me,-5.3449999999999998,120.71599999999999,3,5,0,237.79220000000001,0.26586104921065007,0
TRAJJYB12903CE5A10,Anané,Plastic People (Original Mix),-5.516,125.01600000000001,4,11,1,409.70404000000002,0.0,0
TRAJJZZ128F930B88C,Rocker-T,One Million Matches,-7.2530000000000001,149.93899999999999,4,1,0,321.30567000000002,0.21508031850922793,0
TRAJBGL128F145C7A8,Tom Cochrane,Washed Away,-11.414999999999999,88.072000000000003,4,5,1,320.44362999999998,0.53172209842130014,1992
TRAJBIZ128F4252408,Erik Berglund,Angel Of Heaven's Gate,-23.876000000000001,64.900999999999996,7,10,0,371.87873000000002,nan,0
TRAJBJG128F14A1EA1,Red Hot Chili Peppers,American Ghost Dance (2003 Digital Remastered),-4.8179999999999996,111.541,4,0,0,231.23545999999999,nan,1985
TRAJBLX128F4253677,James Newton Howard,Voices,-28.506,88.662000000000006,3,2,1,95.503219999999999,0.3231121208952123,1997
TRAJBOD128F9303DCD,Faith Yang,Song 2,-6.2229999999999999,136.98400000000001,4,10,0,134.97424000000001,0.21204540548371908,2009
TRAJBQO128F421FFE8,Roger Reynolds,Binaural Presentation - Focus On A Beam Emptied Of Thinking_ Outward...,-30.140000000000001,60.012999999999998,1,7,1,842.10892999999999,nan,0
TRAJBRT128F9303318,Toots Thielemans,Sophisticated Lady,-16.251999999999999,68.325999999999993,1,5,0,302.62812000000002,nan,1955
TRAJBSF12903CE2759,SOJA,Watch Them,-9.3200000000000003,124.771,1,7,1,295.49669,nan,0
TRAJBSL128F428A021,Jim Reeves,I Guess I'm Crazy,-12.653,91.317999999999998,4,4,1,145.13587000000001,nan,1990
TRAJBTZ12903CB818C,The Del McCoury Band,Asheville Turnaround,-9.0589999999999993,177.94499999999999,4,0,0,154.74893,0.51875989799709943,0
TRAJBUB128F9361E0B,Les Hou-Lops,Pour toute la vie,-6.7789999999999999,102.77,1,5,0,156.49914000000001,nan,0
TRAJBUD128F9357AEB,Ketty DB,Spacer,-13.657,129.97399999999999,4,9,0,203.83302,nan,0
TRAJBUP128F146B4CA,Jeff And Sheri Easter,Morning's Coming,-6.6040000000000001,110.209,4,1,0,185.57342,nan,0
TRAJBZE128F932DA53,Sonic Subjunkies,Backlash,-11.121,96.971999999999994,4,9,1,238.00118000000001,nan,0
TRAJWGG12903CB81AF,The Del McCoury Band,Led By the Master's Hand,-9.3290000000000006,140.90000000000001,1,7,1,173.97506000000001,0.0,2006
TRAJWGJ128F42ADC43,Christos Dantis,Kenourgia Fotia,-4.133,126.976,4,5,1,246.80444,nan,0
TRAJWRT128F42706DF,Walter Jackson; Arranged & conducted by Riley Hampton,Moonlight In Vermont,-14.093999999999999,43.966999999999999,4,8,1,211.25179,0.0,0
TRAJWSL12903CE7BA6,J Bostron & Beretta,Now U Got It,-4.9619999999999997,87.122,4,6,1,320.93995000000001,nan,0
TRAJWVB128F4243830,Mark Ashley,I've never been so Lonely,-6.806,129.98699999999999,4,11,0,198.19057000000001,nan,0
TRAJVBC128F92F76B2,Bill Douglas,Sapphire,-16.864999999999998,192.81899999999999,3,5,1,273.97179,0.0,1993
TRAJVHI128F930EFAF,Beyoncé,Ring The Alarm,-6.2949999999999999,113.812,1,9,1,212.16607999999999,nan,2006
TRAJVMY128F147BF78,Alvin Youngblood Hart,Ouachita Run (Album Version),-18.908999999999999,195.22300000000001,1,9,1,159.39873,0.37598430150044215,1998
TRAJVOJ128F93135D3,Gene Chandler,Rainbow '65 (part 2) - Live,-14.890000000000001,175.02799999999999,3,6,1,163.29097999999999,nan,0
TRAJVQV128F424C1ED,Legacy Five,The Blood Covers It All (Live),-11.723000000000001,69.168999999999997,3,10,1,286.24934000000002,0.0,0
TRAJFCB128F427FE87,Scar Symmetry,Deviate From The Form,-4.1360000000000001,120.02200000000001,4,3,0,326.60852999999997,nan,2006
TRAJFCC12903CC55AD,Tito Puente,Mambo Tipico,-10.702,146.24000000000001,1,7,1,180.00934000000001,0.21508031850922793,1993
TRAJFDU128F426A5F4,Silverchair,The Door,-5.3819999999999997,91.921999999999997,4,7,1,213.13261,0.73881499586205135,1997
TRAJFEM128F14A2DF4,Willie Bobo,Dichoso,-13.984,80.391000000000005,3,0,1,197.40689,0.27718843257631015,0
TRAJFFF128F429874A,Lifehouse,Better Luck Next Time,-4.1760000000000002,164.00200000000001,4,1,0,215.82321999999999,0.66157669186183521,2005
TRAJFHV128F4274FC0,Carlos Ponce,Todo Lo Que Soy,-6.8040000000000003,98.501000000000005,4,5,1,223.60771,nan,1999
TRAJFMH12903D052DC,Ricardo Arjona,La mujer que no sone (Album),-10.208,93.376000000000005,3,0,1,219.68933999999999,0.6451594473715897,0
TRAJFQF128F92E354E,Tyrone Wells,Baby Don't You Change,-7.8250000000000002,151.69900000000001,4,1,0,252.65586999999999,0.72284472795653898,2005
TRAJFRJ128F9328FF1,B.B. King,Early In The Morning,-4.6509999999999998,151.28399999999999,4,2,1,237.66158999999999,nan,2002
TRAJFSU128F92E9E3C,John Sebastian,Sportin' Life,-19.943999999999999,103.666,3,0,1,189.51791,0.0,0
TRAJFYH128F4246121,Andre Verchuren,Valse Des Montagnes,-12.186999999999999,197.70400000000001,1,5,1,153.25995,nan,0
TRAJFYK128F42579B0,Scar Symmetry,The Three-Dimensional Shadow,-3.492,110.107,4,1,1,237.84443999999999,0.71010151043383296,2008
TRAJEBQ128F146E00E,Tsar,Conqueror Worm,-2.5880000000000001,150.22999999999999,4,9,1,220.42077,0.35897652643959738,2005
TRAJEDV128F93218B9,Martin Sexton,White Christmas,-12.031000000000001,90.099000000000004,3,3,1,144.19546,0.23962909777363708,2005
TRAJEEW128F4280555,Elliot Goldenthal,Arrows Of The Gods,-12.670999999999999,177.465,4,0,1,91.741590000000002,0.35528553642308941,2000
TRAJEIK128F92F19EA,Dave Valentin,San Juan,-10.324999999999999,125.294,4,0,1,262.55628000000002,0.0,0
TRAJENI128F425B7F4,Casual,Classic Material,-5.0220000000000002,92.570999999999998,4,2,1,188.05506,0.0,0
TRAJENI128F9300B02,Jimmy Burns,Groovin' With Jimmy,-7.4610000000000003,138.755,3,0,1,211.74812,0.0,0
TRAJEOD12903CC065D,Claire Elzière,Au mariage des Levon-Lecu (Live),-11.339,90.072999999999993,4,5,1,152.97261,0.0,0
TRAJESP12903CBC0B0,Dino,Wonderful Peace,-22.504000000000001,134.279,7,8,1,206.96771000000001,0.27583056470282952,0
TRAJEUV12903D15D6D,Luke Vibert,Mate Tron,-9.8010000000000002,125.008,4,0,1,420.15302000000003,0.40003965695463956,2007
TRAJEYL128F931B518,Ice,Time Will Tell,-5.9560000000000004,111.04600000000001,4,5,0,285.77913999999998,0.50357622432513693,0
TRAJEYM12903CDEF6A,Spiral Stairs,Ladies And Gentlemen,-22.710000000000001,100.08799999999999,5,3,1,65.514650000000003,0.26586104921065007,2009
TRAJEZT128E0795DF3,Rea_ Chris,E,-13.018000000000001,131.94800000000001,4,9,0,366.28852999999998,0.4675749482192641,1999
TRAKABH128F14A0747,J.B. Lenoir,I Feel So Good,-7.5730000000000004,129.583,4,11,0,114.62485,nan,1995
TRAKABJ12903CA14CE,Screaming Jay Hawkins,I Need You,-13.141999999999999,172.11199999999999,4,8,1,128.96608000000001,nan,0
TRAKAEL128F4280E3A,The Sun Harbor's Chorus-Documentary Recordings,Navy hymn,-18.681000000000001,56.957999999999998,1,0,1,58.461590000000001,nan,0
TRAKAFU12903CB4234,Set Your Goals,We Do It For the Money_ OBVIOUSLY! (Demo),-3.5640000000000001,203.21100000000001,1,8,1,52.55791,0.52165925804846114,0
TRAKAGL128F148B3B7,Tesla,Gettin' Better,-10.223000000000001,128.262,3,2,1,210.28525999999999,0.35897652643959738,1986
TRAKAJM128F429BEED,Charlie Rich,You Don't Know Me,-13.505000000000001,96.242999999999995,3,3,1,268.7473,0.29987748827397781,1997
TRAKANW12903CF8A20,Claw Hammer,Warm Spring Night,-7.6689999999999996,77.477999999999994,4,4,1,263.36608000000001,nan,0
TRAKARY128F427253E,The Ataris,The Hero Dies in This One,-4.5439999999999996,145.71100000000001,4,2,1,246.85668999999999,nan,2003
TRAKAVM128F92F34F2,Sharon Burch,Newborn Blessing (World),-18.312000000000001,114.83199999999999,4,2,1,193.82812000000001,nan,0
TRAKBAS128F427F12A,The Field Mice,Below The Stars,-14.064,70.090000000000003,4,7,1,335.46404000000001,0.52670665926972993,1990
TRAKBCV128F4232BB1,Taboo,Dab_dab_doo-Party In The Jungle,-5.266,140.06800000000001,4,0,1,224.93995000000001,nan,0
TRAKBGA128F426008F,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,Plexis,-7.9489999999999998,69.742000000000004,4,11,1,451.34321999999997,nan,0
TRAKBHG12903CDA83B,Koffi Olomidé,Papito Charme,-7.4409999999999998,120.807,4,6,0,445.49178999999998,0.37253003936607959,0
TRAKBKO128F1481CFA,White Heart,Sing Your Freedom,-8.7970000000000006,126.15300000000001,4,11,0,299.36281000000002,0.0,0
TRAKBKS12903CA18AF,Singing Melody,All They Want,-6.2320000000000002,166.72,4,9,1,221.12608,nan,0
TRAKBMM12903CCAB4C,Svartthron,Sparnuotoji Doze. Laukimas,-9.6630000000000003,90.126000000000005,3,9,1,323.60444000000001,0.37253003936607959,0
TRAKBON128F9311039,The Rolling Stones,Around And Around,-11.553000000000001,185.333,4,7,1,183.17016000000001,0.63325432169447737,1964
TRAKBPT128F426E3A5,The Rongetz Foundation,NY Timbuctu,-8.9770000000000003,91.417000000000002,3,1,1,456.64607999999998,0.0,0
TRAKBTM128F4279096,Kassav',Loko,-6.8239999999999998,97.998999999999995,4,8,1,335.56853000000001,0.0,2000
TRAKBYP128F42385F0,Fall Out Boy,Dance_ Dance,-3.544,114.535,4,7,1,189.80526,nan,2008
TRAKCAC128F146E773,Bob Marley & The Wailers,Cry On (Acoustic Demo),-15.193,122.565,1,4,1,229.90322,nan,0
TRAKCAE128F92DACD8,Claude François,Le chanteur malheureux,-12.472,134.23699999999999,4,6,0,197.25015999999999,0.49813158970740684,1994
TRAKCAT128F4238DC6,Elephant Man,Bruk Out and Wine,-8.4800000000000004,125.32899999999999,5,3,1,155.97668999999999,nan,0
TRAKCCA128F92F4EDC,The Cate Brothers,Let It Be,-16.085999999999999,147.09299999999999,4,0,1,223.97342,0.24509741423379555,0
TRAKCFG128F149D9B7,Tracy Byrd,Walkin' In,-9.0679999999999996,168.84899999999999,4,11,1,182.33423999999999,0.21508031850922793,0
TRAKCGP128F427CAF4,Jean Segurel,Viens Danser Jeannette,-11.372999999999999,135.56100000000001,4,7,1,172.12036000000001,nan,0
TRAKCHU128F4234E44,Fran Perea,No me imagino,-4.556,180.03999999999999,4,1,0,194.21995000000001,0.40797465153982487,2005
TRAKCJK128F92FE943,Maria Muldaur,It Ain't The Meat It's The Motion (LP Version),-10.034000000000001,137.27199999999999,1,11,1,181.73342,0.25701130135378908,0
TRAKCML128F4246E27,Santana,Acapulco Sunrise,-10.300000000000001,93.366,5,5,1,153.7824,nan,0
TRAKCNI128F427BA71,Mustafa Sandal,Iki Tas Corba,-13.342000000000001,170.047,4,8,0,227.65669,0.33470654906922059,0
TRAKCPH128F930F9CD,Johannes Linstead,Guayabera,-7.4089999999999998,115.04900000000001,4,0,0,294.66077000000001,0.44440171452285138,2003
TRAKCRM128F42542F3,Dorothy Norwood,Packing Up,-6.8209999999999997,99.113,4,0,1,339.14729999999997,nan,0
TRAKCUU128F1489FAD,Cinder,Mirror (Album),-4.6340000000000003,120.122,4,11,0,167.26159000000001,0.37598430150044215,2006
TRAKCWC128F4271E34,Fania All Stars,Donde,-7.1360000000000001,153.316,4,8,1,290.08933999999999,0.45744716708510053,0
TRAKCXY128F92D6D9E,Otis Spann,Must Have Been The Devil,-13.388999999999999,99.462999999999994,4,9,1,160.83546000000001,nan,1990
TRAKDCQ128F42A247A,Kool Moe Dee,I Go To Work,-8.7620000000000005,83.855999999999995,3,6,1,281.33832000000001,nan,1989
TRAKDDB128F92D168A,Lee Ritenour,Is It You?,-9.7270000000000003,164.59399999999999,4,0,0,274.72933999999998,0.59898955798104936,1979
TRAKDDH128F427813C,Big John Greer,Bottle It Up And Go,-7.2649999999999997,159.93899999999999,1,7,1,145.73669000000001,0.0,1992
TRAKDGR128F4294231,Jaguares,El Momento,-9.7949999999999999,119.09,4,9,0,302.83710000000002,0.40723301490110481,2001
TRAKDKW128F92FDEA3,Oak Ridge Boys,My Saviour Is Lord,-12.135,105.044,1,0,1,125.83138,nan,0
TRAKDMK128F92F9AFC,The Tragically Hip,Country Day,-5.4800000000000004,122.926,4,9,1,318.87628000000001,0.46054128135865785,2009
TRAKDMX128F930EA37,Carman featuring Commissioned & The Christ Church Choir,Let The Church Rise,-9.4640000000000004,135.50700000000001,4,7,1,326.26893000000001,nan,0
TRAKDRN12903CE8855,Reni,Nema Dana Ni Meseca,-2.7850000000000001,130.02699999999999,4,5,0,191.52933999999999,nan,0
TRAKDWD128F92E25D5,Raphael,Cantares,-6.8620000000000001,120.101,4,7,1,198.86975000000001,nan,0
TRAKDWR128F92E5648,Sammi Cheng,Sa La Re Wo Di Luo Mi Qu Yu Zhu Li Ye,-5.5970000000000004,119.101,4,10,1,294.47791000000001,nan,0
TRAKEBX128F423A5FA,Fiona,Why,-8.0050000000000008,157.75899999999999,4,10,1,215.06567000000001,0.32774430932635812,0
TRAKEDS128F9337392,Cargo Cult,Helium,-7.7599999999999998,95.995000000000005,5,0,0,240.09098,nan,2004
TRAKEFC128F4271F38,Lord Sterling,Poison Lips,-6.7999999999999998,141.76900000000001,4,6,0,315.16689000000002,nan,2004
TRAKEKO128F9331A6C,Forensics,I Need To Talk To Hank Hank,-24.25,137.88300000000001,3,4,0,415.45098000000002,0.21508031850922793,0
TRAKEMT128F92C2CAC,Gerard Lenorman,Soldats Ne Tirez Pas,-5.5300000000000002,112.19199999999999,4,11,0,191.73831999999999,0.21508031850922793,1989
TRAKEOS12903CF523F,Cama,Walk With You,-5.516,185.98099999999999,1,4,1,183.56200000000001,nan,2009
TRAKEOZ128F427EC52,Anat Ben David,Robot Kid,-4.6619999999999999,110.57899999999999,4,11,0,132.93669,0.0,0
TRAKEUZ128E078BE99,Arturo Sandoval,Almendra,-12.246,139.94399999999999,1,5,1,271.43790999999999,0.26695518627553855,1997
TRAKEVX128F4246BF3,Novika,Mikawa Miya,-9.6549999999999994,90.016999999999996,4,0,1,268.90404000000001,0.56323037568629974,2006
TRAKFCE128F93081A9,Eldar,Dat Dere,-17.111999999999998,140.608,4,2,1,579.13423999999998,0.0,0
TRAKFHT128F92E830D,Oldelaf et Monsieur D,Rue de Nantes,-9.9849999999999994,127.605,5,7,1,249.41668999999999,0.0,2006
TRAKFJL128F92F3565,Eason Chan,Ren Lai Ren Wang,-14.154999999999999,73.438000000000002,4,7,1,271.09832,nan,0
TRAKFKB128F92EFA7F,The Fabulous Thunderbirds,Please Don't Lie To Me,-8.6920000000000002,148.452,4,6,1,127.68608,0.27077599894632748,1996
TRAKFLO128F42775B4,Hey Colossus,45 Pounds,-9.7110000000000003,104.819,4,5,1,251.81995000000001,nan,2007
TRAKFPX128F4235FEF,Sonora Carruseles,Chela,-11.079000000000001,60.158999999999999,4,8,0,220.78648999999999,0.0,1999
TRAKFQV128F145C912,Eddy Raven,I Know That Car,-14.586,105.96599999999999,4,10,1,201.63873000000001,nan,0
TRAKFSV128F4257C10,Finntroll,Kitteldags,-5.0590000000000002,110.97199999999999,4,1,1,125.46567,0.65473453723686081,2001
TRAKFUN12903D0F74F,Tanto Metro & Devonte,The Story (get It On),-8.7260000000000009,87.697000000000003,4,1,1,209.03138000000001,0.0,0
TRAKFWY128F429DA3D,Bounty Killer,Coppershot,-8.0429999999999993,142.749,4,9,1,221.70077000000001,nan,2001
TRAKFYU128F4283EB5,Mobb Deep featuring Nate Dogg,Dump,-3.8130000000000002,91.561999999999998,4,6,1,195.65669,0.49617533567329331,2004
TRAKFZB12903CAE89D,DJ Spinn and DJ Rashad,Like It's Hot,-13.305999999999999,160.03999999999999,4,6,0,209.94567000000001,0.0,0
TRAKGAX128F4264182,Jose Luis Perales,El Amor,-10.744,98.679000000000002,4,2,0,253.12608,nan,1979
TRAKGCJ128F145D675,El Poder del Norte,Negocio Prohibido,-10.566000000000001,171.84899999999999,4,0,0,223.05914000000001,nan,0
TRAKGDA128F423CBC8,Tony Matterhorn,Dutty Wine,-5.9530000000000003,127.49299999999999,4,10,0,183.53586999999999,0.68539826012381666,2006
TRAKGDZ12903CE4867,Story Of The Year,Won Threw Ate,-3.4870000000000001,143.83699999999999,7,7,0,224.41750999999999,0.62821796457940249,2010
TRAKGGD12903CCC44A,Brazilian Tropical Orchestra,Baby,-16.030999999999999,135.89400000000001,5,2,1,198.32118,nan,0
TRAKGGU128F428D83C,Kisha,Why?,-4.7990000000000004,199.917,7,7,1,225.38404,nan,1998
TRAKGNA12903CBC07B,Ana Nikolic,Sizofrenija(duet Ana Nikolic&Aca Lukas),-5.4020000000000001,145.893,4,1,0,263.00036,0.0,0
TRAKGOF128F93060F6,Tyrone Taylor,Happiness Is Loving You,-6.5359999999999996,159.72800000000001,4,4,1,178.15465,nan,0
TRAKGOU128F92F282C,4 Skins,Bread Or Blood (Single),-9.0890000000000004,101.962,4,7,1,170.52689000000001,nan,0
TRAKGRM128F149DAFB,Robben Ford,The Champ,-9.9250000000000007,114.681,3,2,0,312.92036000000002,0.59966035762648084,1997
TRAKGTS128EF35CBD5,White Heart,Hold On,-10.382999999999999,125.881,4,1,1,221.20444000000001,0.42744657148843085,0
TRAKGVT128F4222A75,Zapp,Rock Star (LP Version),-11.654999999999999,110.444,4,11,0,244.53179,0.35223222500534229,0
TRAKGWA128F9321155,Ximena Sarinana,Mediocre (Version original),-11.689,169.10499999999999,3,1,1,218.04363000000001,0.50766947226446257,0
TRAKHAU128F42927B4,Busta Rhymes,Taste It,-7.9580000000000002,146.971,5,10,0,226.32444000000001,nan,2002
TRAKHFI128F1475133,Fontella Bass,You've Lost That Lovin' Feelin',-10.269,101.46899999999999,4,5,1,204.35545999999999,0.42744657148843085,1992
TRAKHNP128F92E5B58,Rhinostar,Einfach,-5.0209999999999999,89.953999999999994,4,3,1,206.99383,0.0,0
TRAKHUW12903CF0048,Old Man's Child,Towards Eternity,-6.7480000000000002,95.138000000000005,1,7,1,317.12608,0.54523029389836131,1998
TRAKHXX128E07877EB,Red Hot Chili Peppers,Emit Remmus (Album Version),-2.2669999999999999,112.961,4,0,0,240.19546,0.73451324970625853,1999
TRAKHYP128E0792F07,Patty Griffin,Moses,-7.8520000000000003,95.738,4,4,1,208.32607999999999,0.5466354885721183,1996
TRAKHYW128F422E20A,Satan's Host,Infernal Calling,-3.9199999999999999,136.47399999999999,4,7,1,412.10730000000001,0.0,2006
